Location_id,POI_id,POI_Type,Org_id,User_id,TimeStamp,Zone,Latitude,Longitude,Subcategory,yelp_id,stars,Local_sg_time,Time,weekend,Date,new_time,cluster
830,830,0,4b773c8bf964a5207e8a2ee3,27335,Thu Aug 09 10:32:00 +0000 2012,-360,51.093671,-114.010661,Coffee Shop,ixK8pvKz8fJe5CI5vUKU6g,3.0,9/8/2012 10:32,10:32:00,0,20120809,10,441
568,568,0,4c4beed19e6dbe9a577ac10c,27335,Sun Aug 19 00:24:35 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,3.5,19/8/2012 0:24,00:24:35,1,20120819,0,419
568,568,0,4c4beed19e6dbe9a577ac10c,27335,Sun Sep 09 23:13:14 +0000 2012,-360,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,3.5,9/9/2012 23:13,23:13:14,1,20120909,23,419
568,568,0,4c4beed19e6dbe9a577ac10c,27335,Tue Nov 13 06:47:30 +0000 2012,-420,51.041959,-114.082709,Pub,tnJ7Tgn7EifkhPguLnUn3w,3.5,13/11/2012 6:47,06:47:30,0,20121113,6,419
101,101,0,4f47e2dbe4b0a69abb8564ea,27335,Thu Dec 06 19:12:27 +0000 2012,-420,50.951484,-114.059238,Medical Center,TB_RDXbvfQFakFQvkuTm7Q,5.0,6/12/2012 19:12,19:12:27,0,20121206,19,430
390,390,0,4b7a0f40f964a5203f212fe3,27335,Mon Jan 21 23:23:41 +0000 2013,-420,51.037913,-114.09349,Pub,T1HrlHN5mbT2WGtcfzaf4A,3.0,21/1/2013 23:23,23:23:41,0,20130121,23,217
1114,1114,0,4b15aed3f964a52071b223e3,29433,Sat Apr 14 22:21:13 +0000 2012,-360,51.045904,-114.075429,Pub,QajgUxt72fBco_go-EyUNA,4.5,14/4/2012 22:21,22:21:13,1,20120414,22,442
238,2301,1,4b6c7c4af964a520ee3d2ce3,29433,Mon May 28 15:59:27 +0000 2012,-360,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3.0,28/5/2012 15:59,15:59:27,0,20120528,15,157
231,231,0,4b5b6bfdf964a520bffc28e3,29433,Sun Jul 15 20:39:12 +0000 2012,-360,50.97848,-114.044352,Electronics Store,vclv2pAuXfgv8OC08-Dl6g,2.0,15/7/2012 20:39,20:39:12,1,20120715,20,185
471,471,0,4b5ba2d4f964a520aa0c29e3,29433,Mon Dec 03 22:22:00 +0000 2012,-420,51.040827,-114.06559,Coffee Shop,oNf6MkIn1RTPmCBVACPA_w,3.0,3/12/2012 22:22,22:22:00,0,20121203,22,443
471,471,0,4b5ba2d4f964a520aa0c29e3,29433,Thu Mar 14 20:43:16 +0000 2013,-360,51.040827,-114.06559,Coffee Shop,oNf6MkIn1RTPmCBVACPA_w,3.0,14/3/2013 20:43,20:43:16,0,20130314,20,443
1206,1206,0,4b264781f964a520c47924e3,29433,Wed Mar 20 22:44:01 +0000 2013,-360,51.045201,-114.056631,City Hall,BdQ_EJBlZY1t-6mCbULOIA,3.0,20/3/2013 22:44,22:44:01,0,20130320,22,45
1130,1130,0,4b0586e9f964a520c67422e3,29433,Wed Mar 20 22:44:16 +0000 2013,-360,51.045832,-114.059112,Plaza,5U1GkjH9wMlXoGk3y5nhAg,4.5,20/3/2013 22:44,22:44:16,0,20130320,22,380
191,191,0,4d273cd73c795481edcbc29b,29433,Sat Apr 06 21:05:38 +0000 2013,-360,50.963887,-114.085722,Library,VDaCNf__xqy_I_rF1ngI2w,3.5,6/4/2013 21:05,21:05:38,1,20130406,21,444
289,289,0,4ba12ae3f964a520419e37e3,29433,Sat Apr 06 21:29:46 +0000 2013,-360,51.009805,-114.082305,Coffee Shop,2yjr1E-eFtj9afSXDN-j2g,3.5,6/4/2013 21:29,21:29:46,1,20130406,21,245
238,2301,1,4b6c7c4af964a520ee3d2ce3,29433,Sun Apr 07 18:43:06 +0000 2013,-360,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3.0,7/4/2013 18:43,18:43:06,1,20130407,18,157
1151,1151,0,4cdc3b2199026dcbd2e11181,29433,Sun Jul 21 18:21:28 +0000 2013,-360,51.048294,-114.066561,Breakfast Spot,3NqH8MHfrjRrmo2kSYMupA,3.5,21/7/2013 18:21,18:21:28,1,20130721,18,445
1066,2211,1,4ba53957f964a52032ee38e3,34591,Wed Oct 31 18:17:28 +0000 2012,-360,51.066156,-114.098696,Women's Store,XXablUCyjo6VQbhe_KsD6w,3.0,31/10/2012 18:17,18:17:28,0,20121031,18,446
1065,2211,1,4d838c6761676dcbbeec5de4,34591,Tue Nov 06 00:38:09 +0000 2012,-420,51.065961,-114.102001,Candy Store,lVOMAemPoOrCw9NND2KK1A,4.0,6/11/2012 0:38,00:38:09,0,20121106,0,447
1063,2211,1,4dab3db193a04642f0917a8c,34591,Fri Nov 16 19:24:37 +0000 2012,-420,51.065955,-114.102202,Mexican Restaurant,w8o8Q4grcp42qldVZUd9ug,2.0,16/11/2012 19:24,19:24:37,0,20121116,19,448
810,810,0,4bb9345e53649c74fad747fb,34591,Sat Nov 17 02:23:43 +0000 2012,-420,51.067132,-114.067899,Vietnamese Restaurant,3hTJQaO4xegY59JX42z2Pw,4.0,17/11/2012 2:23,02:23:43,1,20121117,2,449
1057,2211,1,4b933e1af964a520f33c34e3,34591,Thu Nov 22 03:42:39 +0000 2012,-420,51.066232,-114.101611,Drugstore / Pharmacy,oCGzEJPzppQ1Rc1iEPvFwQ,3.0,22/11/2012 3:42,03:42:39,0,20121122,3,162
1058,2211,1,4ba64d92f964a5202a4439e3,34591,Fri Nov 30 23:26:16 +0000 2012,-420,51.065942,-114.098682,Salon / Barbershop,x8Ia_x5_AUy_3hRUE5O8Gw,4.0,30/11/2012 23:26,23:26:16,0,20121130,23,450
1057,2211,1,4b933e1af964a520f33c34e3,34591,Sat Dec 01 00:14:48 +0000 2012,-420,51.066232,-114.101611,Drugstore / Pharmacy,oCGzEJPzppQ1Rc1iEPvFwQ,3.0,1/12/2012 0:14,00:14:48,1,20121201,0,162
469,469,0,4ad00d72f964a52070d720e3,34591,Fri Dec 07 06:51:56 +0000 2012,-420,51.040601,-114.065977,Bar,PkuVuaDOt5vI0d7Oer7nkg,4.0,7/12/2012 6:51,06:51:56,0,20121207,6,271
1057,2211,1,4b933e1af964a520f33c34e3,34591,Fri Dec 28 20:02:13 +0000 2012,-420,51.066232,-114.101611,Drugstore / Pharmacy,oCGzEJPzppQ1Rc1iEPvFwQ,3.0,28/12/2012 20:02,20:02:13,0,20121228,20,162
744,2204,1,501db6ade4b047a4fa611d9a,34591,Fri Jan 11 19:11:16 +0000 2013,-420,51.098737,-114.144152,Clothing Store,Lo9ubKeEAkMF4l3rdN7aPw,2.5,11/1/2013 19:11,19:11:16,0,20130111,19,451
986,986,0,4b0586ecf964a520aa7522e3,34591,Sun Jan 13 01:52:38 +0000 2013,-420,51.069936,-114.117044,Vietnamese Restaurant,9eqyZBdiYfodB2tNfJHCHA,2.5,13/1/2013 1:52,01:52:38,1,20130113,1,452
540,540,0,4b60dceef964a52056fe29e3,34591,Thu Jan 17 05:14:49 +0000 2013,-420,51.03769,-114.087836,Pub,ZYvtoO7Ge1_PRLVvpxMGyA,3.0,17/1/2013 5:14,05:14:49,0,20130117,5,453
1077,1077,0,4f90f2dde4b042e661ccf666,34591,Sat Jan 26 06:12:57 +0000 2013,-420,51.044058,-114.08807,Nightclub,ZLtPwHe_bXgIlZZMx6W_FQ,2.5,26/1/2013 6:12,06:12:57,1,20130126,6,454
540,540,0,4b60dceef964a52056fe29e3,34591,Thu Feb 07 03:32:27 +0000 2013,-420,51.03769,-114.087836,Pub,ZYvtoO7Ge1_PRLVvpxMGyA,3.0,7/2/2013 3:32,03:32:27,0,20130207,3,453
1062,2211,1,4c48f0776f1420a11be5ec54,34591,Sun Feb 10 22:18:45 +0000 2013,-420,51.066609,-114.100436,Pet Store,cN2Vz3jDGVYHdgULsqekHA,2.0,10/2/2013 22:18,22:18:45,1,20130210,22,455
1067,2211,1,4e382c311838d056d279e0a9,34591,Sun Feb 10 22:26:18 +0000 2013,-420,51.066001,-114.102042,Convenience Store,clEukm9VKxUOqDHblqroXw,2.5,10/2/2013 22:26,22:26:18,1,20130210,22,456
1056,2211,1,4b76f530f964a520826e2ee3,34591,Sun Feb 10 22:27:25 +0000 2013,-420,51.065956,-114.103146,Grocery Store,Id9IbX4C7sxPf2BvgK8eTw,3.5,10/2/2013 22:27,22:27:25,1,20130210,22,457
1207,1207,0,4b21a170f964a520373f24e3,34591,Sun Feb 17 21:52:04 +0000 2013,-420,51.046256,-114.056676,Light Rail,gvx8rtsk9VMjCv8sTCm04A,3.5,17/2/2013 21:52,21:52:04,1,20130217,21,33
786,786,0,4b0586e9f964a520857422e3,34591,Sun Feb 17 22:34:11 +0000 2013,-420,51.070534,-114.104611,Coffee Shop,aCW8KdwSZ8s3UT7FY-vKyw,3.0,17/2/2013 22:34,22:34:11,1,20130217,22,458
549,549,0,4f0dbf2cd5fb971c7442484c,34591,Thu Feb 28 02:05:19 +0000 2013,-420,51.03794,-114.090872,Pub,tJtZDkGgbopgA_hdMdwT8Q,3.0,28/2/2013 2:05,02:05:19,0,20130228,2,281
969,969,0,4b0586e8f964a520747422e3,34591,Wed Mar 06 23:35:31 +0000 2013,-420,51.052162,-114.088962,Pub,gnRVm5csU0mwTYXeao15zQ,3.0,6/3/2013 23:35,23:35:31,0,20130306,23,459
950,950,0,4bef620c96edc9b6f7b94af2,34591,Sat Mar 09 21:26:34 +0000 2013,-420,51.052003,-114.08609,Mexican Restaurant,rYq0k33eJxISVP1ufx6Kmw,2.5,9/3/2013 21:26,21:26:34,1,20130309,21,460
810,810,0,4bb9345e53649c74fad747fb,34591,Sun Mar 10 01:44:50 +0000 2013,-420,51.067132,-114.067899,Vietnamese Restaurant,3hTJQaO4xegY59JX42z2Pw,4.0,10/3/2013 1:44,01:44:50,1,20130310,1,449
1058,2211,1,4ba64d92f964a5202a4439e3,34591,Fri Mar 22 17:55:33 +0000 2013,-360,51.065942,-114.098682,Salon / Barbershop,x8Ia_x5_AUy_3hRUE5O8Gw,4.0,22/3/2013 17:55,17:55:33,0,20130322,17,450
1064,2211,1,4ba12bf4f964a520a79e37e3,34591,Fri Mar 22 20:27:25 +0000 2013,-360,51.066212,-114.102116,Greek Restaurant,l8VmpBM-uuAn3kEcjzIv2w,4.0,22/3/2013 20:27,20:27:25,0,20130322,20,461
1056,2211,1,4b76f530f964a520826e2ee3,34591,Sun Mar 31 21:46:26 +0000 2013,-360,51.065956,-114.103146,Grocery Store,Id9IbX4C7sxPf2BvgK8eTw,3.5,31/3/2013 21:46,21:46:26,1,20130331,21,457
1077,1077,0,4f90f2dde4b042e661ccf666,34591,Fri Apr 05 07:35:44 +0000 2013,-360,51.044058,-114.08807,Nightclub,ZLtPwHe_bXgIlZZMx6W_FQ,2.5,5/4/2013 7:35,07:35:44,0,20130405,7,454
1057,2211,1,4b933e1af964a520f33c34e3,34591,Sat Apr 06 16:09:36 +0000 2013,-360,51.066232,-114.101611,Drugstore / Pharmacy,oCGzEJPzppQ1Rc1iEPvFwQ,3.0,6/4/2013 16:09,16:09:36,1,20130406,16,162
969,969,0,4b0586e8f964a520747422e3,34591,Thu Apr 18 01:17:49 +0000 2013,-360,51.052162,-114.088962,Pub,gnRVm5csU0mwTYXeao15zQ,3.0,18/4/2013 1:17,01:17:49,0,20130418,1,459
1077,1077,0,4f90f2dde4b042e661ccf666,34591,Sat Apr 20 06:44:23 +0000 2013,-360,51.044058,-114.08807,Nightclub,ZLtPwHe_bXgIlZZMx6W_FQ,2.5,20/4/2013 6:44,06:44:23,1,20130420,6,454
572,572,0,4b874e5ef964a520f2ba31e3,34591,Sun May 19 02:07:30 +0000 2013,-360,51.039656,-114.081789,Ice Cream Shop,_XD4jll0b0sMcSvlqYzIUA,2.5,19/5/2013 2:07,02:07:30,1,20130519,2,462
1062,2211,1,4c48f0776f1420a11be5ec54,34591,Sat Jun 01 22:19:06 +0000 2013,-360,51.066609,-114.100436,Pet Store,cN2Vz3jDGVYHdgULsqekHA,2.0,1/6/2013 22:19,22:19:06,1,20130601,22,455
810,810,0,4bb9345e53649c74fad747fb,34591,Sun Jun 02 21:48:34 +0000 2013,-360,51.067132,-114.067899,Vietnamese Restaurant,3hTJQaO4xegY59JX42z2Pw,4.0,2/6/2013 21:48,21:48:34,1,20130602,21,449
692,2300,1,4b6cac03f964a5200b4b2ce3,34591,Mon Jul 15 21:03:03 +0000 2013,-360,51.126863,-114.197267,Pizza Place,OG8UJiPaEIMIGtBUqyjeww,2.5,15/7/2013 21:03,21:03:03,0,20130715,21,463
897,897,0,4d685c029968236a3f1370a9,34591,Mon Aug 05 21:07:26 +0000 2013,-360,51.080304,-113.993717,Arts & Crafts Store,jXqD4q_y7nkTKhpU5aV08g,3.0,5/8/2013 21:07,21:07:26,0,20130805,21,464
810,810,0,4bb9345e53649c74fad747fb,34591,Mon Sep 02 00:00:41 +0000 2013,-360,51.067132,-114.067899,Vietnamese Restaurant,3hTJQaO4xegY59JX42z2Pw,4.0,2/9/2013 0:00,00:00:41,0,20130902,0,449
294,294,0,4f8717d5e4b047d847ff24d4,36722,Sun Oct 28 18:39:06 +0000 2012,-360,50.9841,-114.0725,Indonesian Restaurant,AQlnAVtrP1iCe7fDVc0Sww,4.0,28/10/2012 18:39,18:39:06,1,20121028,18,346
302,302,0,4edd89ff30f83fb7a0673e69,36722,Wed Oct 31 18:11:00 +0000 2012,-360,50.98792,-114.074089,Fast Food Restaurant,9MfAMuc_f_dxqRgOxmF7ow,3.5,31/10/2012 18:11,18:11:00,0,20121031,18,356
1189,1189,0,4c5ac15e6407d13af858b528,36722,Thu Nov 01 13:58:37 +0000 2012,-360,51.049523,-114.058828,Government Building,JxuqRDBDEHtYg0WjggljLQ,5.0,1/11/2012 13:58,13:58:37,0,20121101,13,465
405,405,0,4b15508cf964a520c3b023e3,36722,Sat Nov 10 01:04:58 +0000 2012,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,3.5,10/11/2012 1:04,01:04:58,1,20121110,1,72
293,293,0,4d28c974b818a35d07a7988a,36722,Fri Nov 16 16:25:29 +0000 2012,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,16/11/2012 16:25,16:25:29,0,20121116,16,340
296,296,0,5013fa06e4b035d9f47714ae,36722,Fri Nov 16 19:32:20 +0000 2012,-420,50.984066,-114.072839,Indian Restaurant,2MV0BXsvhPpVgICk9BCktQ,4.5,16/11/2012 19:32,19:32:20,0,20121116,19,361
362,362,0,4b6a3485f964a520f9cc2be3,36722,Fri Nov 16 22:26:10 +0000 2012,-420,51.001801,-114.062943,Electronics Store,Ouu8r6_K77RL4xG3HFYihw,4.0,16/11/2012 22:26,22:26:10,0,20121116,22,335
294,294,0,4f8717d5e4b047d847ff24d4,36722,Sat Nov 17 19:03:46 +0000 2012,-420,50.9841,-114.0725,Indonesian Restaurant,AQlnAVtrP1iCe7fDVc0Sww,4.0,17/11/2012 19:03,19:03:46,1,20121117,19,346
292,292,0,50895ab2e4b06cb69f8a69d4,36722,Thu Nov 22 18:54:14 +0000 2012,-420,50.984176,-114.072846,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,22/11/2012 18:54,18:54:14,0,20121122,18,353
293,293,0,4d28c974b818a35d07a7988a,36722,Fri Nov 23 16:08:28 +0000 2012,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,23/11/2012 16:08,16:08:28,0,20121123,16,340
405,405,0,4b15508cf964a520c3b023e3,36722,Sat Nov 24 02:08:28 +0000 2012,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,3.5,24/11/2012 2:08,02:08:28,1,20121124,2,72
293,293,0,4d28c974b818a35d07a7988a,36722,Sat Nov 24 16:03:11 +0000 2012,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,24/11/2012 16:03,16:03:11,1,20121124,16,340
207,207,0,4b0586e9f964a520947422e3,36722,Sun Nov 25 22:40:32 +0000 2012,-420,50.980206,-114.07567,Bar,hiFa3avDSwpdpKbQKRAYgw,3.5,25/11/2012 22:40,22:40:32,1,20121125,22,226
380,380,0,4d2f24b65055a35d230799ca,36722,Fri Nov 30 21:36:16 +0000 2012,-420,51.014666,-114.062024,Miscellaneous Shop,AcIp9NE-lhFXP7MW9I-Nyg,3.5,30/11/2012 21:36,21:36:16,0,20121130,21,357
292,292,0,50895ab2e4b06cb69f8a69d4,36722,Sat Dec 08 16:03:29 +0000 2012,-420,50.984176,-114.072846,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,8/12/2012 16:03,16:03:29,1,20121208,16,353
292,292,0,50895ab2e4b06cb69f8a69d4,36722,Sun Dec 09 18:59:03 +0000 2012,-420,50.984176,-114.072846,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,9/12/2012 18:59,18:59:03,1,20121209,18,353
293,293,0,4d28c974b818a35d07a7988a,36722,Fri Dec 14 16:37:02 +0000 2012,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,14/12/2012 16:37,16:37:02,0,20121214,16,340
405,405,0,4b15508cf964a520c3b023e3,36722,Sun Dec 16 01:38:40 +0000 2012,-420,51.037535,-114.051733,Stadium,fAczVm0LU-mmIPRz1VIIYA,3.5,16/12/2012 1:38,01:38:40,1,20121216,1,72
295,295,0,50d1f5ace4b03d516abcc61a,36722,Wed Dec 19 17:14:37 +0000 2012,-420,50.984085,-114.072754,Italian Restaurant,2MV0BXsvhPpVgICk9BCktQ,4.5,19/12/2012 17:14,17:14:37,0,20121219,17,466
811,811,0,4b0586eaf964a520257522e3,36722,Thu Jan 03 02:48:50 +0000 2013,-420,51.066527,-114.058189,Fast Food Restaurant,v1C8WQR6iB0WW0W48T5pqA,3.5,3/1/2013 2:48,02:48:50,0,20130103,2,467
293,293,0,4d28c974b818a35d07a7988a,36722,Thu Jan 03 16:02:14 +0000 2013,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,3/1/2013 16:02,16:02:14,0,20130103,16,340
238,2301,1,4b6c7c4af964a520ee3d2ce3,36722,Fri Jan 04 01:44:17 +0000 2013,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3.0,4/1/2013 1:44,01:44:17,0,20130104,1,157
292,292,0,50895ab2e4b06cb69f8a69d4,36722,Sat Jan 05 16:17:28 +0000 2013,-420,50.984176,-114.072846,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,5/1/2013 16:17,16:17:28,1,20130105,16,353
317,2216,1,4b9b0c49f964a52099ee35e3,36722,Mon Jan 07 20:00:50 +0000 2013,-420,50.99585,-114.073997,Bookstore,c8hEqDJbVOpDZYWKpzKfNA,3.5,7/1/2013 20:00,20:00:50,0,20130107,20,80
238,2301,1,4b6c7c4af964a520ee3d2ce3,36722,Mon Jan 07 23:28:14 +0000 2013,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3.0,7/1/2013 23:28,23:28:14,0,20130107,23,157
246,2301,1,4b5b6e79f964a52097fd28e3,36722,Tue Jan 08 01:32:40 +0000 2013,-420,50.983951,-114.044909,Department Store,r-cFa4QVMcCLYKMcTzsIgw,2.5,8/1/2013 1:32,01:32:40,0,20130108,1,179
518,518,0,4b47ea32f964a520da4326e3,36722,Tue Jan 08 22:27:55 +0000 2013,-420,51.037632,-114.078464,Coffee Shop,npzBC_u6zCqMv9HgLbL9nA,3.5,8/1/2013 22:27,22:27:55,0,20130108,22,268
293,293,0,4d28c974b818a35d07a7988a,36722,Thu Jan 10 17:01:19 +0000 2013,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,10/1/2013 17:01,17:01:19,0,20130110,17,340
297,297,0,50ef366ce4b0e2ef809dacd5,36722,Thu Jan 10 21:45:25 +0000 2013,-420,50.983858,-114.072791,Market,CEwp4X16giOLmcImryekJQ,4.0,10/1/2013 21:45,21:45:25,0,20130110,21,468
292,292,0,50895ab2e4b06cb69f8a69d4,36722,Fri Jan 11 16:24:12 +0000 2013,-420,50.984176,-114.072846,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,11/1/2013 16:24,16:24:12,0,20130111,16,353
302,302,0,4edd89ff30f83fb7a0673e69,36722,Sun Jan 13 02:04:36 +0000 2013,-420,50.98792,-114.074089,Fast Food Restaurant,9MfAMuc_f_dxqRgOxmF7ow,3.5,13/1/2013 2:04,02:04:36,1,20130113,2,356
293,293,0,4d28c974b818a35d07a7988a,36722,Fri Jan 18 16:16:22 +0000 2013,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,18/1/2013 16:16,16:16:22,0,20130118,16,340
295,295,0,50d1f5ace4b03d516abcc61a,36722,Fri Jan 25 19:46:24 +0000 2013,-420,50.984085,-114.072754,Italian Restaurant,2MV0BXsvhPpVgICk9BCktQ,4.5,25/1/2013 19:46,19:46:24,0,20130125,19,466
423,423,0,4b857f59f964a520c26131e3,36722,Sun Jan 27 02:30:09 +0000 2013,-420,51.043356,-114.068962,Japanese Restaurant,0tXTQ-jdCwLm7UNgP6ERnQ,3.5,27/1/2013 2:30,02:30:09,1,20130127,2,86
238,2301,1,4b6c7c4af964a520ee3d2ce3,36722,Mon Jan 28 22:27:38 +0000 2013,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3.0,28/1/2013 22:27,22:27:38,0,20130128,22,157
21,21,0,4c702d81df6b8cfac275b74d,36722,Tue Jan 29 22:41:49 +0000 2013,-420,51.020528,-114.141561,Hobby Shop,wYELtsZl-yzJcoHssXZ6Xw,4.0,29/1/2013 22:41,22:41:49,0,20130129,22,469
292,292,0,50895ab2e4b06cb69f8a69d4,36722,Thu Jan 31 19:12:39 +0000 2013,-420,50.984176,-114.072846,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,31/1/2013 19:12,19:12:39,0,20130131,19,353
238,2301,1,4b6c7c4af964a520ee3d2ce3,36722,Fri Feb 01 18:17:23 +0000 2013,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3.0,1/2/2013 18:17,18:17:23,0,20130201,18,157
1031,1031,0,4b0586f0f964a520197722e3,36722,Mon Feb 04 21:47:49 +0000 2013,-420,51.076352,-114.131457,University,Vmq6NTjSMZWXg8gkZKkMGQ,3.5,4/2/2013 21:47,21:47:49,0,20130204,21,121
210,210,0,4b4906eef964a520a76226e3,36722,Tue Feb 05 16:16:45 +0000 2013,-420,50.985775,-114.083147,Coffee Shop,GZwGc76LE3I8DJacEi7xxQ,4.5,5/2/2013 16:16,16:16:45,0,20130205,16,470
791,791,0,4bd64740cfa7b713737027da,36722,Wed Feb 06 00:25:44 +0000 2013,-420,51.068289,-114.061689,Grocery Store,LHkyQ1PzNB5fPyjskZy5LQ,2.5,6/2/2013 0:25,00:25:44,0,20130206,0,471
129,129,0,4b86eb72f964a520e1a531e3,36722,Wed Feb 06 23:27:21 +0000 2013,-420,50.96586,-114.070272,Department Store,HJ8sXhT0stSd19X29j2EAQ,2.5,6/2/2013 23:27,23:27:21,0,20130206,23,97
815,815,0,4b5f80bff964a52022be29e3,36722,Thu Feb 07 02:54:13 +0000 2013,-420,51.060094,-114.054352,Burger Joint,3kTYTShnktE7azjItVlZJQ,4.0,7/2/2013 2:54,02:54:13,0,20130207,2,328
796,796,0,4b691872f964a52000992be3,36722,Mon Feb 11 17:31:08 +0000 2013,-420,51.063161,-114.062423,Bank,qKpXE8Nn7zQGcsFppneC_w,4.0,11/2/2013 17:31,17:31:08,0,20130211,17,472
238,2301,1,4b6c7c4af964a520ee3d2ce3,36722,Tue Feb 12 22:37:49 +0000 2013,-420,50.980506,-114.041948,Furniture / Home Store,UScXRDCz535-5MOkpoJyqw,3.0,12/2/2013 22:37,22:37:49,0,20130212,22,157
246,2301,1,4b5b6e79f964a52097fd28e3,36722,Tue Feb 12 23:45:54 +0000 2013,-420,50.983951,-114.044909,Department Store,r-cFa4QVMcCLYKMcTzsIgw,2.5,12/2/2013 23:45,23:45:54,0,20130212,23,179
210,210,0,4b4906eef964a520a76226e3,36722,Wed Feb 13 16:09:40 +0000 2013,-420,50.985775,-114.083147,Coffee Shop,GZwGc76LE3I8DJacEi7xxQ,4.5,13/2/2013 16:09,16:09:40,0,20130213,16,470
293,293,0,4d28c974b818a35d07a7988a,36722,Sat Feb 16 17:13:35 +0000 2013,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,16/2/2013 17:13,17:13:35,1,20130216,17,340
293,293,0,4d28c974b818a35d07a7988a,36722,Sun Feb 24 17:27:47 +0000 2013,-420,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,24/2/2013 17:27,17:27:47,1,20130224,17,340
1043,2210,1,4c82aabf309aef3b6200c481,36722,Mon Feb 25 22:02:58 +0000 2013,-420,51.085275,-114.125805,Coffee Shop,zUEArXj81jpVOfbe96Bhww,3.0,25/2/2013 22:02,22:02:58,0,20130225,22,473
877,877,0,4b0586ecf964a520e77522e3,36722,Fri Mar 08 03:52:56 +0000 2013,-420,51.074208,-113.990836,Multiplex,jM7O18Dp00u6Dwo8SEJuEg,3.0,8/3/2013 3:52,03:52:56,0,20130308,3,71
210,210,0,4b4906eef964a520a76226e3,36722,Tue Mar 12 15:08:02 +0000 2013,-360,50.985775,-114.083147,Coffee Shop,GZwGc76LE3I8DJacEi7xxQ,4.5,12/3/2013 15:08,15:08:02,0,20130312,15,470
293,293,0,4d28c974b818a35d07a7988a,36722,Thu Mar 14 16:23:21 +0000 2013,-360,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,14/3/2013 16:23,16:23:21,0,20130314,16,340
791,791,0,4bd64740cfa7b713737027da,36722,Fri Mar 15 02:49:14 +0000 2013,-360,51.068289,-114.061689,Grocery Store,LHkyQ1PzNB5fPyjskZy5LQ,2.5,15/3/2013 2:49,02:49:14,0,20130315,2,471
295,295,0,50d1f5ace4b03d516abcc61a,36722,Fri Mar 15 18:48:50 +0000 2013,-360,50.984085,-114.072754,Italian Restaurant,2MV0BXsvhPpVgICk9BCktQ,4.5,15/3/2013 18:48,18:48:50,0,20130315,18,466
766,766,0,4c177a3ef693b71329155f54,36722,Sat Mar 16 00:00:24 +0000 2013,-360,51.052603,-114.070821,Gym / Fitness Center,IRd74NCWiC_ybtMw4cHYSg,4.0,16/3/2013 0:00,00:00:24,1,20130316,0,474
436,436,0,4ea8bb362c5b8d39c9e64a89,36722,Sat Mar 16 03:26:32 +0000 2013,-360,51.043586,-114.078269,Bar,XxfXm5EQER08JSwYafVdUg,3.0,16/3/2013 3:26,03:26:32,1,20130316,3,301
198,198,0,4b69da1ff964a52039b82be3,36722,Wed Mar 20 20:11:25 +0000 2013,-360,50.968252,-114.073246,Burger Joint,EDv-HoTO-AN85WVZL3zXsg,3.5,20/3/2013 20:11,20:11:25,0,20130320,20,475
834,834,0,4b2e9b88f964a52078e324e3,36722,Thu Mar 21 02:38:37 +0000 2013,-360,51.06808,-113.990901,Electronics Store,LiD_5JKRf5524yhL6pIutA,2.5,21/3/2013 2:38,02:38:37,0,20130321,2,172
293,293,0,4d28c974b818a35d07a7988a,36722,Thu Mar 21 15:38:29 +0000 2013,-360,50.984191,-114.072825,Caf,cK7zYPzoXcVH040Cc7SjbA,3.5,21/3/2013 15:38,15:38:29,0,20130321,15,340
